Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,Complexity Average,Owned Users,Strategy,Thematic,Children,Party,Abstract,War,Family,Customizable
2006.0,1,6,30,16,95,5.5,1.33,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,2,2,15,10,98,5.55,2.67,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972.0,2,2,90,12,95,5.71,3.1,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982.0,2,6,60,10,60,5.47,1.33,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,2,6,60,10,87,5.57,1.5,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,2,4,10,5,33,5.45,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,10,90,17,35,5.53,1.0,189.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1982.0,2,2,60,10,32,5.56,2.33,103.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014.0,2,4,0,7,40,5.47,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002.0,2,4,30,10,175,5.53,1.6,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,2,6,50,18,55,5.57,2.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999.0,4,99,45,5,55,5.63,1.33,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,2,10,5,45,5.62,1.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,2,2,30,4,85,5.47,1.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,1,8,20,8,33,5.34,2.5,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,10,0,7,32,5.49,1.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991.0,2,4,10,5,42,5.49,1.33,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,2,4,30,8,33,5.72,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,2,8,60,13,51,5.58,2.0,130.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2018.0,2,4,60,10,63,5.89,2.5,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,2,5,60,10,41,5.44,2.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,4,0,45,12,37,5.46,1.67,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014.0,2,5,15,5,83,5.83,1.0,206.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1963.0,2,2,60,7,32,5.58,1.17,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982.0,2,30,45,12,72,5.61,2.6,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,2,4,20,6,53,5.51,1.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,2,6,45,15,46,5.55,1.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,2,4,15,8,40,5.54,1.0,94.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2005.0,1,4,0,7,41,5.56,2.83,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014.0,2,6,30,18,32,5.68,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,4,20,6,30,5.59,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,2,36,90,12,292,5.57,1.31,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,1,10,10,13,222,5.48,1.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,4,30,14,297,5.51,1.27,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,2,5,30,12,221,5.52,1.64,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,2,4,20,8,168,5.64,2.14,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946.0,3,5,30,8,76,5.8,1.31,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,2,6,45,10,61,5.5,1.33,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,2,2,15,8,43,5.7,1.5,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,1,4,60,14,135,5.88,2.25,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,4,10,40,10,40,5.48,1.33,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,2,2,60,12,36,5.57,1.6,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,2,8,10,8,32,5.52,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,2,6,25,0,30,5.68,1.8,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,2,7,30,7,30,5.79,1.25,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,4,80,8,41,5.46,3.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,2,2,40,16,45,5.55,1.33,81.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1977.0,2,4,60,12,144,5.54,1.53,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984.0,2,2,180,12,57,5.7,3.23,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,6,45,8,51,5.49,1.5,178.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1972.0,2,6,90,12,53,5.81,2.67,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973.0,4,4,30,10,41,5.63,2.5,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,2,5,20,8,43,5.51,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991.0,2,4,30,8,115,5.54,1.22,180.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017.0,2,4,30,14,61,5.67,1.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,2,4,0,10,30,5.43,1.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007.0,2,6,45,0,31,5.43,2.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973.0,2,6,90,8,30,5.53,1.33,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,9,60,8,41,6.79,1.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013.0,2,4,30,8,86,5.6,1.63,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982.0,2,4,120,0,70,5.48,3.17,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,3,20,14,88,5.75,1.2,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,3,7,60,10,561,5.53,1.31,1307.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011.0,2,6,120,8,35,5.74,2.5,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,2,2,0,8,30,5.51,2.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,2,6,60,12,67,5.72,1.69,140.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1984.0,2,6,60,12,30,5.66,2.5,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,3,6,10,10,41,5.62,1.0,182.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1990.0,4,99,60,13,40,5.42,1.33,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,1,4,20,13,107,5.53,2.14,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2004.0,2,2,10,8,159,5.52,1.07,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,1,4,0,8,44,5.47,1.0,128.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014.0,2,2,30,8,181,5.59,1.17,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,2,4,45,9,33,5.43,2.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,2,6,30,6,33,5.45,2.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,6,60,13,30,6.19,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,2,2,30,8,62,5.37,1.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989.0,2,2,180,12,49,5.53,2.57,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,4,8,20,8,157,5.48,1.18,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,6,10,6,44,5.4,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994.0,2,6,15,3,79,5.51,1.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,2,12,60,8,62,5.48,1.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,7,15,6,54,5.52,1.56,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014.0,4,10,30,8,50,5.39,1.2,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,2,4,60,14,48,5.45,3.5,263.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1999.0,2,5,20,6,108,5.43,1.14,206.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019.0,2,4,30,14,38,5.67,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983.0,2,5,15,4,42,5.44,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,1,4,45,8,37,5.43,1.5,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,2,7,30,14,40,5.48,1.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991.0,2,2,10,8,34,5.43,1.0,122.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2008.0,2,5,15,4,34,5.41,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,2,5,60,14,33,5.47,1.0,104.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011.0,3,5,20,7,31,6.27,2.33,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2009.0,2,6,30,8,66,5.49,1.5,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,3,7,20,8,116,5.5,1.25,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,1,4,15,6,43,5.44,1.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1993.0,2,4,40,10,66,5.46,1.83,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,6,20,7,37,5.47,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998.0,3,6,120,16,94,5.49,3.29,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,4,8,60,9,62,5.55,1.5,322.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1998.0,2,4,15,4,172,5.47,1.0,457.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2002.0,2,4,20,6,54,5.49,1.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,1,5,30,10,42,5.62,2.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989.0,2,6,15,8,118,5.52,1.18,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992.0,2,2,240,12,69,5.63,3.33,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,3,5,60,12,78,5.5,1.33,247.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013.0,1,6,30,4,176,5.57,1.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,2,4,30,8,69,5.5,2.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989.0,2,4,90,10,98,5.5,2.3,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,3,5,60,12,179,5.51,1.73,372.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1975.0,2,2,45,8,34,5.52,1.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004.0,3,5,45,10,31,5.33,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976.0,2,2,120,12,32,5.65,2.14,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982.0,2,4,60,8,87,5.54,2.14,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993.0,2,5,300,12,55,5.59,3.27,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,1,6,60,12,58,6.16,2.5,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,2,4,20,7,135,5.59,1.2,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,2,2,30,0,42,5.54,1.33,128.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1994.0,2,2,30,0,43,5.56,2.5,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,4,30,8,37,5.37,1.45,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1969.0,1,2,360,10,64,5.51,2.13,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,2,2,10,8,61,5.47,2.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,4,30,10,36,5.39,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,2,6,45,9,45,5.94,1.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2010.0,4,8,30,8,446,5.51,1.24,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,3,6,40,8,62,5.49,1.86,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992.0,1,8,20,8,45,5.54,1.33,93.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1981.0,3,6,180,12,42,5.47,2.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,2,4,20,7,42,5.67,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,5,30,12,39,5.31,3.0,82.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2006.0,2,4,120,10,53,5.51,2.43,82.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2005.0,2,36,45,0,47,5.43,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019.0,3,9,40,14,44,5.48,2.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,2,4,15,10,51,5.42,2.5,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,3,6,90,12,49,5.37,1.4,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,4,8,30,12,234,5.57,1.14,711.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005.0,3,10,0,0,43,5.58,1.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,4,0,8,38,5.42,1.25,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999.0,3,6,20,10,34,5.28,1.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,2,2,20,7,33,5.55,1.67,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,2,6,30,12,35,5.4,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,1,8,45,7,104,5.66,2.25,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983.0,2,2,90,12,33,5.5,2.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,4,7,70,14,79,5.48,1.88,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,3,6,60,8,46,7.65,0.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2008.0,2,12,2,13,174,5.51,1.67,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973.0,1,4,90,12,56,5.58,1.17,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003.0,3,5,60,10,55,5.52,2.33,103.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2000.0,2,2,60,12,44,5.42,2.2,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983.0,2,2,10,10,36,5.46,1.75,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,2,4,20,4,51,5.44,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,3,4,120,18,39,5.83,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,2,5,45,10,69,5.45,2.22,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,2,2,35,13,114,5.55,1.92,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,2,4,10,10,51,5.53,1.8,120.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014.0,2,5,15,7,58,5.49,1.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,2,2,60,0,34,5.4,1.55,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,2,2,30,14,92,5.53,1.67,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,2,4,20,8,40,5.48,1.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975.0,2,7,60,10,30,5.47,1.63,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,2,4,15,8,91,6.24,2.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974.0,2,4,30,8,99,5.57,1.67,371.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1979.0,1,4,60,12,121,5.51,2.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938.0,2,5,30,7,79,5.49,1.11,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,4,15,5,310,5.52,1.04,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990.0,2,4,30,6,161,5.58,1.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,5,50,14,32,5.67,2.75,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,2,36,60,12,55,5.53,2.0,212.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2003.0,3,4,20,8,45,5.51,1.33,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991.0,2,4,60,8,48,5.56,1.25,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018.0,2,12,20,8,36,5.4,2.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1978.0,1,10,5,0,38,5.53,1.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,4,16,15,8,64,5.53,1.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,4,15,4,82,5.5,1.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998.0,2,6,90,12,52,5.48,2.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,2,6,30,8,51,5.59,1.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,2,6,45,10,131,5.48,1.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,2,15,8,33,5.47,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,4,8,30,8,33,5.66,0.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2009.0,1,5,30,7,77,5.52,1.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,2,25,8,52,5.43,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999.0,3,5,45,10,266,5.49,1.9,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,2,4,10,2,35,5.47,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,2,4,10,6,73,5.45,1.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983.0,2,4,120,10,39,5.46,2.5,155.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019.0,2,4,15,7,81,5.69,1.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,1,4,5,2,30,5.38,1.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,4,30,8,304,5.52,1.63,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,3,6,20,0,32,5.48,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967.0,2,5,45,8,119,5.56,1.44,253.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,2,5,20,10,43,5.56,1.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004.0,2,4,30,10,40,5.41,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,2,2,10,8,42,5.48,1.33,189.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1985.0,1,3,60,12,38,5.39,1.75,162.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1998.0,2,9,15,8,168,5.5,1.63,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,2,2,30,6,37,5.57,2.5,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,2,4,60,8,176,5.55,1.56,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,1,6,10,12,57,5.52,2.33,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,4,7,0,8,48,5.43,1.33,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968.0,2,4,60,10,159,5.52,1.53,992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,2,4,10,5,66,5.55,0.0,222.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1985.0,4,12,60,10,49,5.41,1.75,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982.0,2,6,10,8,56,5.43,1.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,2,5,30,10,133,5.52,1.93,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986.0,2,6,60,12,92,5.79,1.71,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,4,0,45,10,43,5.65,1.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,2,6,40,10,75,5.39,1.67,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,2,6,60,0,33,5.38,2.67,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,4,10,30,18,216,5.56,1.05,495.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,3,6,30,10,66,5.49,2.5,177.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2010.0,2,4,20,7,170,5.55,1.08,490.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2000.0,2,4,10,4,62,5.47,1.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989.0,2,6,45,8,71,5.45,1.5,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,2,4,15,4,50,5.44,1.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002.0,2,4,45,8,48,5.58,1.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,4,60,13,41,5.57,2.0,151.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1993.0,3,8,30,12,31,5.37,1.5,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1978.0,2,6,45,0,30,5.37,1.67,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,5,30,10,131,5.67,1.5,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,2,5,5,8,100,5.61,1.5,270.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2008.0,2,8,25,8,78,5.55,1.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,4,50,120,12,425,5.51,1.04,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977.0,1,4,15,3,43,5.4,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,2,6,10,8,35,5.48,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989.0,3,6,60,16,179,5.49,1.13,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,2,4,20,7,52,5.42,1.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,2,8,30,13,39,6.05,1.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2006.0,2,6,0,0,59,5.46,1.45,129.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007.0,2,5,30,8,98,5.5,1.13,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002.0,2,4,60,13,66,5.57,1.29,155.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1999.0,2,5,90,8,53,5.45,1.5,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,2,4,120,12,63,5.57,3.25,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,3,10,45,17,43,5.5,0.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,2,4,25,10,41,5.6,2.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
